TIME,TEMPERATURE,WIND_SPEED,WIND_DIRECTION
2006101400,16.6,1.1,276.6
2006101406,19.4,1,163.9
2006101412,23.6,2.9,125
2006101418,18.3,1.3,234.2
2006101500,15.1,1.2,276.6
2006101506,18.1,1,272.6
2006101512,25.4,2.5,51.5
2006101518,19.1,1.1,316.8
2006101600,16.5,0.6,318.7
2006101606,18.9,0.9,309.6
2006101612,23.2,2.5,127.1
2006101618,18.8,1.4,252.4
2006101700,15.7,0.5,320.4
2006101706,18.7,0.6,45.6
2006101712,25.1,1.5,120.1
2006101718,19.4,1.4,352.8
2006101800,16,1,281.3
2006101806,19.3,0.9,55
2006101812,24.6,2.5,128.2
2006101818,19.6,1,255.5
2006101900,16.1,0.5,300.7
2006101906,18.4,0.7,288
2006101912,25.4,2.3,187.6
2006101918,21.8,0.3,348.7
2006102000,19.5,1.6,273.8
2006102006,20.5,1.3,312.6
2006102012,25.6,2.3,132.3
2006102018,19.2,2.4,353.5
2006102100,17.5,2.1,350
2006102106,18.8,1.1,347.4
2006102112,21.9,3.5,96.6
2006102118,19.6,1.7,56.9
2006102200,17.3,0.8,292.8
2006102206,18.1,1.1,256.2
2006102212,20.1,1.5,267.8
2006102218,17.8,2,115
2006102300,16.5,0.8,305.7
2006102306,17.5,3.2,260
2006102312,18.9,5,286.7
2006102318,16.1,5.7,346.9
2006102400,14.8,5.7,340
2006102406,15.8,5.1,353.4
2006102412,16.6,5.1,356.6
2006102418,14.6,2.8,343.4
2006102500,12.4,1.3,325
2006102506,15,1.1,329.8
2006102512,20.5,2.1,95.1
2006102518,16,1,2.1
2006102600,13.5,0.5,293.1
2006102606,16,0.8,352.8
2006102612,18.5,2.9,35
2006102618,15.1,0.8,329.6
2006102700,14.4,0.5,341.6
2006102706,16.5,1.1,320.4
2006102712,20.3,2.3,120.3
2006102718,15.8,1.1,354.2
2006102800,11.1,0.7,322
2006102806,14.1,0.8,299.8
2006102812,22.7,1.9,250
2006102818,15.6,0.9,280
2006102900,11.7,0.8,304.7
2006102906,16.3,2,341.6
2006102912,20.9,3,58.8
2006102918,15.2,1.6,306.9
2006103000,11.6,0.6,301.5
2006103006,14.2,0.6,292.3
2006103012,21.4,2,112.4
2006103018,15.6,0.8,262.6
2006103100,11.9,0.5,300.7
2006103106,13.9,0.9,264.1
2006103112,22.1,1.9,353.1
2006103118,14.6,0.9,275.4
2006110100,12.1,0.8,266.7
2006110106,14.7,0.6,345.5
2006110112,20.3,2,22.6
2006110118,15.9,1.3,310.1
2006110200,12.6,0.9,333.6
2006110206,14.2,0.5,327.8
2006110212,19.2,2.4,41.6
2006110218,13.9,1.6,314.4
2006110300,9.3,1,276.6
2006110306,12.8,1.5,282.3
2006110312,20.9,2.1,30.5
2006110318,14.8,0.8,309.6
2006110400,11.1,0.4,334.8
2006110406,13.9,0.9,218
2006110412,20.9,3.2,240
2006110418,16.9,2.1,245
2006110500,15.5,1,240
2006110506,18.8,3.3,233.6
2006110512,18.5,2.5,253.3
2006110518,14.7,0.8,10
2006110600,11.7,3.1,339.7
2006110606,10.9,1.8,271.5
2006110612,15.4,4.8,250
2006110618,10.7,2.5,276.8
2006110700,6.5,4.7,273.4
2006110706,5.9,3,294.9
2006110712,11.3,3.6,281.5
2006110718,6.8,1,290.9
2006110800,3.7,0.8,295.3
2006110806,7.7,0.5,86.7
2006110812,17.9,4.7,211.8
2006110818,16.2,2.5,163.4
2006110900,17.4,3.2,219.7
2006110906,19.7,5.3,236.6
2006110912,23.4,4.6,235.3
2006110918,16.2,2,14.7
2006111000,13.2,0.6,293.3
2006111006,13.1,1.5,310.8
2006111012,17.5,2.3,79.7
2006111018,14,1.1,302.4
2006111100,13.6,1.4,326.4
2006111106,10.9,3.5,343.4
2006111112,14.3,3.8,353.5
2006111118,9.3,2.2,349.6
2006111200,5.9,3.1,312.9
2006111206,7.1,2.1,353.5
2006111212,14,2.4,10.7
2006111218,7.9,0.7,327.8
2006111300,4.4,0.7,296.6
2006111306,7,1.2,256.6
2006111312,13.8,1.9,253.3
2006111318,12.8,1,279.6
2006111400,11.8,0.9,356.7
2006111406,13.1,4.2,330
2006111412,13.2,4.7,318.4
2006111418,8.4,2.4,308.2
2006111500,5.6,1.4,323.3
2006111506,7,1.3,308.8
2006111512,14.8,5.3,253.3
2006111518,10.6,1.6,340
2006111600,6.6,2.2,299.6
2006111606,6.1,3.4,319.8
2006111612,9.8,3.2,313.4
2006111618,6,1.2,305
2006111700,3.2,0.6,299.6
2006111706,5.8,2,343.4
2006111712,13,2.3,0.4
2006111718,6.8,0.5,327.8
2006111800,3.7,0.4,327.8
2006111806,6,0.3,332.1
2006111812,10.7,0.6,4.3
2006111818,8.5,1.2,275.3
2006111900,9.9,2.2,345
2006111906,11.6,2.2,341.1
2006111912,15.6,3.2,3.4
2006111918,12.5,2.6,336.6
2006112000,11.4,1.1,353.4
2006112006,12.8,2.6,3.4
2006112012,16.4,2.9,32.9
2006112018,10.7,1.2,318.4
2006112100,7,1,294.7
2006112106,9.2,0.9,286
2006112112,17.3,2.3,331.5
2006112118,11,0.7,307.2
2006112200,7.7,0.6,338.7
2006112206,9.1,1.2,288.9
2006112212,14.6,2.2,353.4
2006112218,12.8,3.4,6.6
2006112300,12.3,5.8,70
2006112306,10.9,6.2,70
2006112312,9.1,5.1,46.8
2006112318,8.1,4.2,10
2006112400,8.7,3.8,0
2006112406,10,3.8,31.8
2006112412,10.9,4.4,45.1
2006112418,10.8,3.7,40.1
2006112500,11.5,3.7,45.1
2006112506,12.9,4.3,60
2006112512,13.8,3.3,31.6
2006112518,12,1.7,353.9
2006112600,10.1,0.2,0
2006112606,12,1.4,283.9
2006112612,12.8,2.6,333.4
2006112618,13.5,2.7,340
2006112700,13,3.2,356.6
2006112706,12.1,2.8,356.6
2006112712,11.6,3.3,3.4
2006112718,9.7,3.3,333.4
2006112800,9,2.2,333.2
2006112806,9.2,1.2,282.4
2006112812,13.6,3.1,253.4
2006112818,10.3,1.7,330
2006112900,6.6,3.5,330
2006112906,6.3,3.7,321.5
2006112912,10,2.8,335.6
2006112918,6.1,2.5,0
2006113000,3.9,1.8,6.8
2006113006,5.1,0.9,359.4
2006113012,10.8,2.1,291.2
2006113018,6.2,0.4,350.3
2006120100,3.6,0.8,300.7
2006120106,5,0.6,352.9
2006120112,10.9,2.6,293.5
2006120118,5.6,0.6,341.6
2006120200,2.1,0.3,338.1
2006120206,5.4,3.6,314.5
2006120212,5.8,5,305
2006120218,1.4,3.5,294.9
2006120300,-0.6,6,299.9
2006120306,-0.6,5.9,305
2006120312,3.5,4.9,313.4
2006120318,0.4,3.7,315.1
2006120400,0,3.6,316.8
2006120406,1.9,4,288.2
2006120412,5.8,4.6,302.9
2006120418,0.9,1.3,290.9
2006120500,-1,0.9,292.3
2006120506,1.7,1.1,257.8
2006120512,9.4,2,45.5
2006120518,4.8,0.6,323.5
2006120600,1.5,0.9,258.3
2006120606,2.6,0.6,273.5
2006120612,11.6,1.9,185.8
2006120618,7.6,0.6,319.5
2006120700,6,0.6,341.6
2006120706,7.1,0.4,348.6
2006120712,9.8,1.1,283.8
2006120718,9.3,1.7,337.2
2006120800,9,3.7,353.4
2006120806,8.2,2.9,3.4
2006120812,8,3,20
2006120818,7.3,1.8,338.1
2006120900,6.9,1.6,295.8
2006120906,6.9,0.6,1.4
2006120912,8.8,2.8,350
2006120918,6.3,3.5,307.1
2006121000,2.9,2.6,326.6
2006121006,2.8,1.8,6.3
2006121012,8.5,2.2,338.7
2006121018,4.5,1.3,25
2006121100,1.3,1.2,11.2
2006121106,2.6,0.9,249.7
2006121112,10.9,1.1,72.4
2006121118,7.2,0.7,301.1
2006121200,6.1,0.6,294.7
2006121206,7.1,1.1,349.8
2006121212,13.5,2.5,275.9
2006121218,7.5,0.8,314.9
2006121300,5.3,0.8,281.4
2006121306,7,0.7,343
2006121312,8.4,0.9,291.3
2006121318,6.5,1.2,275.2
2006121400,5.7,0.5,316.2
2006121406,6.9,0.9,356.8
2006121412,9.3,1.4,354.5
2006121418,6.7,2.5,0
2006121500,4.4,1.3,355.4
2006121506,4.5,0.7,323.1
2006121512,11.6,2.4,228.1
2006121518,6,0.5,324.9
2006121600,2.2,0.8,281.3
2006121606,3.7,0.6,346
2006121612,9.5,2.8,281.7
2006121618,5.4,3,356.9
2006121700,1.7,0.8,10.3
2006121706,3,3.2,286
2006121712,4.7,5.5,273.3
2006121718,2.2,4,320
2006121800,0.9,3.3,336.6
2006121806,1.6,3.8,333.4
2006121812,6.2,2.9,305.8
2006121818,3,3.5,340
2006121900,0.3,2.3,356.7
2006121906,0.7,1,277.9
2006121912,8.6,1.1,134.4
2006121918,3.5,0.9,289
2006122000,0.5,0.6,289
2006122006,2.6,0.2,347.9
2006122012,11.9,1.6,62.7
2006122018,7,1.6,296.4
2006122100,3.9,0.7,318.7
2006122106,5.6,1.1,316.8
2006122112,12,2.5,31.9
2006122118,6.2,0.9,341.6
2006122200,2.1,1,280
2006122206,4.2,1.5,323.4
2006122212,9.9,3.5,299.9
2006122218,6.4,2.8,342.8
2006122300,2.4,1,308.4
2006122306,4.4,1.1,146.8
2006122312,11.8,2.7,336.1
2006122318,6.9,2.9,357.3
2006122400,2.8,1.3,301.9
2006122406,3.5,0.8,335.9
2006122412,11.8,1.2,80.2
2006122418,7.4,0.7,334.3
2006122500,6.5,0.4,348.7
2006122506,7.7,1.5,279.7
2006122512,13.8,3.8,79.8
2006122518,9,0.8,348.3
2006122600,5.5,0.5,310.5
2006122606,7.4,0.6,4.3
2006122612,14.9,2.7,3.3
2006122618,10,0.9,0
2006122700,6.6,0.9,294.5
2006122706,9,3.6,342
2006122712,11.8,3.8,318.4
2006122718,6,3.1,321.8
2006122800,1.3,2.8,313.4
2006122806,-0.3,4.1,286.7
2006122812,1.3,5.1,307.1
2006122818,-3.8,4.7,310.1
2006122900,-7.5,3.8,342.8
2006122906,-6.6,3.1,348
2006122912,2.5,3,325.3
2006122918,-0.9,1.2,305
2006123000,-2.5,3.8,353.4
2006123006,-1.3,2.2,0
2006123012,6.8,1.9,20.3
2006123018,2.6,1.3,262
2006123100,1.3,0.9,273.9
2006123106,2.5,0.6,273.5
2006123112,11.2,1.5,174.2
2006123118,5.2,0.7,302.4
2007010100,2,0.6,318.7
2007010106,4.1,0.8,345.9
2007010112,11.6,2,56.9
2007010118,9.2,1.3,325
2007010200,6.7,0.8,307.2
2007010206,7.5,0.8,284.7
2007010212,12.7,2.8,43.3
2007010218,9.4,2.7,356.6
2007010300,7.7,2.9,336.6
2007010306,7.7,3.3,7.9
2007010312,9,3,11.2
2007010318,7.1,2.5,329.8
2007010400,5.5,1.3,343.4
2007010406,6.9,2.2,346.6
2007010412,8.6,2.6,24.9
2007010418,6.9,2.4,350
2007010500,5.2,0.7,319.8
2007010506,5.8,1.5,25.8
2007010512,10.2,2.6,90
2007010518,6.4,0.7,323.9
2007010600,4.7,0.6,348.7
2007010606,5.9,2.5,281.7
2007010612,6.1,6.3,263.4
2007010618,1.3,5,266.7
2007010700,0.4,5.5,298.1
2007010706,1.1,5.1,297.7
2007010712,6.3,3.6,325.3
2007010718,3,4.7,313.4
2007010800,0.5,2,290.9
2007010806,1.8,3.5,294.9
2007010812,6.1,5,313.4
2007010818,2.1,3,313.4
2007010900,-0.3,3.9,340
2007010906,0.6,2,19.7
2007010912,7.8,2.3,13.9
2007010918,2.7,2.3,353.8
2007011000,1.4,3.1,316.8
2007011006,2.7,3,343
2007011012,7.1,3.9,315.1
2007011018,3.5,1.9,294.9
2007011100,0.5,1.4,320.2
2007011106,2,1.3,332.1
2007011112,7.4,2.8,328.8
2007011118,3.9,2.5,321.5
2007011200,1.8,2.4,328.4
2007011206,3.7,3.3,299.9
2007011212,6.4,3.5,310.4
2007011218,2.4,3.9,316.8
2007011300,-1.2,4.4,323.3
2007011306,-0.8,3.5,343.1
2007011312,4.2,3,335.7
2007011318,0.2,3.1,350.2
2007011400,-2.5,2.2,346.6
2007011406,-0.4,2,334.3
2007011412,7.7,3.5,311.6
2007011418,2.5,1.1,345.5
2007011500,-0.5,1.2,270
2007011506,1.5,1.6,253.4
2007011512,11.1,1.6,107.2
2007011518,6.7,1.8,320.2
2007011600,4.4,0.7,316.2
2007011606,5.1,0.3,355.2
2007011612,8.5,1.5,244.9
2007011618,7.5,1.5,331.9
2007011700,5.6,1.8,356.8
2007011706,4.6,1.9,339.1
2007011712,9.5,3.2,323.9
2007011718,5.6,2.4,336.1
2007011800,3.4,2.7,310.4
2007011806,5.5,4.3,318.4
2007011812,9.6,5,305
2007011818,4.3,1.7,356.6
2007011900,0.5,0.4,341
2007011906,1.3,1.1,331.3
2007011912,9.6,1.9,67.9
2007011918,5.3,1,298.4
2007012000,3.3,0.4,335.9
2007012006,5.6,0.5,53
2007012012,8.8,1.6,340
2007012018,7.2,1.4,314.5
2007012100,6.8,1.6,333.4
2007012106,7,1.1,354.4
2007012112,10,2,84.9
2007012118,6.7,0.5,343.4
2007012200,3.4,1.1,334.3
2007012206,4.8,3.6,330
2007012212,9.1,3.7,350
2007012218,6.5,2.1,312.1
2007012300,3.8,0.8,296.5
2007012306,3.4,1,292.8
2007012312,10.4,1.1,37.3
2007012318,6.9,0.7,320.4
2007012400,5,0.9,327.6
2007012406,5.4,0.9,291.5
2007012412,11.2,2.8,10
2007012418,5.6,1.5,354.9
2007012500,1.3,0.5,322
2007012506,2.2,1.1,304.1
2007012512,11.2,2.4,26.1
2007012518,5.5,0.8,339.5
2007012600,0.9,1.1,242.1
2007012606,2.9,1.6,263.5
2007012612,9.2,3.5,271.3
2007012618,4.9,2.4,310.1
2007012700,3.3,2.5,308.2
2007012706,2.8,1.9,276.8
2007012712,6.1,4.1,293.2
2007012718,2.8,2.4,328.5
2007012800,0.9,2.2,325.3
2007012806,2,3,321.8
2007012812,6.3,3.7,308.2
2007012818,3.1,1.9,323.5
2007012900,0.6,2.1,346.5
2007012906,1.4,1.1,305
2007012912,9.5,2.2,168.1
2007012918,4.6,1.2,277.7
2007013000,0,0.8,315
2007013006,1.2,0.8,304.1
2007013012,9.9,4.8,250
2007013018,4.7,3.1,290.2
2007013100,-0.5,2,313.3
2007013106,0.1,2.1,308.4
2007013112,5.2,3.8,293.2
2007013118,1.9,0.9,289.5
2007020100,0.6,3.5,305.5
2007020106,-0.8,4.3,318.4
2007020112,3,5.8,299.9
2007020118,0.5,4.2,318.4
2007020200,-1.9,3.9,310.1
2007020206,-2.2,3.4,319.8
2007020212,4.6,2.7,340
2007020218,0.2,1.3,280.2
2007020300,-2.9,1.3,319
2007020306,-1.3,0.9,316.5
2007020312,9.8,4.3,239.8
2007020318,7.5,2.6,268.9
2007020400,5.4,3.2,323.9
2007020406,4.3,1.7,269.9
2007020412,11.9,2.9,138.4
2007020418,5.8,1.3,246.5
2007020500,0.9,0.2,353.6
2007020506,3.4,0.5,353.7
2007020512,15.5,2.5,231.8
2007020518,10.4,1.9,260
2007020600,5,0.2,348.7
2007020606,5.8,0.7,287.6
2007020612,15.5,2.1,145.1
2007020618,10,1.3,17.2
2007020700,5.9,0.6,266.7
2007020706,8.4,0.4,333.4
2007020712,13.9,3.8,76.6
2007020718,10.2,1.7,18.3
2007020800,9,0.5,327.8
2007020806,8.6,0.8,326.4
2007020812,10.2,0.9,289.5
2007020818,9.9,0.7,304.7
2007020900,9.6,0.4,0
2007020906,9.1,0.5,316.2
2007020912,10.4,2.2,350
2007020918,7.2,2.8,335
2007021000,5.2,3.4,323.3
2007021006,5.3,1.2,280
2007021012,10.3,3.4,270
2007021018,6.2,3.8,318.4
2007021100,2.4,3.4,336.7
2007021106,3.9,3.4,323.3
2007021112,10.6,3,353
2007021118,6.2,1.5,335.6
2007021200,3.2,3.9,346.4
2007021206,3.5,2.3,346.8
2007021212,10.6,2.5,142.3
2007021218,5.7,1.1,350.6
2007021300,1.2,0.5,335.9
2007021306,3.6,0.5,341.6
2007021312,13.1,2.8,163.1
2007021318,10.5,2.7,85.8
2007021400,10.8,1.8,313.2
2007021406,10.6,3.7,321.8
2007021412,10.8,5,289.7
2007021418,2.4,3.9,301.8
2007021500,0.2,2,238
2007021506,1.5,2.5,331.2
2007021512,7.9,3.6,282.8
2007021518,5.1,2.3,341.2
2007021600,1.5,2,350
2007021606,2.5,1.1,259.7
2007021612,10.7,2.6,83.2
2007021618,7.5,1.5,52.3
2007021700,7.1,0.9,26.6
2007021706,6.5,1,284.7
2007021712,7.5,2.2,346.6
2007021718,7.5,2.4,332.5
2007021800,7.1,1.2,1.3
2007021806,7.8,1.9,345.1
2007021812,11,3.3,55.3
2007021818,8.4,1.6,354.2
2007021900,6.6,0.1,0
2007021906,8.1,0.5,18.4
2007021912,13.1,2.9,129.5
2007021918,9.8,0.9,8.5
2007022000,5.3,1.1,280
2007022006,6.9,0.9,299.7
2007022012,13.8,3.3,102.4
2007022018,8.8,0.8,350.3
2007022100,4.9,0.5,335.9
2007022106,6.6,1.2,230.6
2007022112,15.9,2.7,143.3
2007022118,9.8,0.9,328.2
2007022200,4.1,0.6,305.7
2007022206,5.3,0.8,260.6
2007022212,14.5,2.3,190.4
2007022218,10.4,1.5,253.1
2007022300,5.2,0.7,281.6
2007022306,9.3,3.2,328.8
2007022312,12.5,4.3,45.7
2007022318,7.9,2.2,15
2007022400,4.2,1.1,285.8
2007022406,5.2,1.7,354.9
2007022412,8.5,3.3,37.1
2007022418,6.7,1.6,356.5
2007022500,6.2,0.8,299
2007022506,7.2,1.6,287.6
2007022512,9.4,4.3,63.4
2007022518,7,2.8,349.8
2007022600,5.3,0.9,355
2007022606,8.1,1.5,332.1
2007022612,12.2,3.2,69.1
2007022618,7.7,1.5,332.8
2007022700,3.9,0.4,333.4
2007022706,6.4,0.5,357.3
2007022712,16.9,3,353.8
2007022718,10.9,3.2,20.9
2007022800,7.2,3.6,35
2007022806,7.4,3.6,29.1
2007022812,9.6,5.6,66.7
2007022818,5.9,1.8,353.4
2007030100,1.8,0.6,322
2007030106,4.2,0.6,238.2
2007030112,12.3,2.5,125
2007030118,9.4,1.3,59.3
2007030200,7.2,1.1,292.8
2007030206,8.5,0.8,9.8
2007030212,12.7,1.2,56.1
2007030218,11.3,0.9,0
2007030300,12.4,0.7,340.5
2007030306,13,0.6,15.7
2007030312,13.3,1.6,70
2007030318,11.9,1.3,50
2007030400,11.3,0.4,335.9
2007030406,11.5,1.2,35
2007030412,13.6,1.9,110.2
2007030418,15,5,184.3
2007030500,12.7,5.8,223.4
2007030506,7.8,5.7,228.4
2007030512,10.7,5.3,275.7
2007030518,3,2.5,337
2007030600,-2,4.4,323.3
2007030606,-2.2,4.3,325.3
2007030612,3.1,4.9,307.1
2007030618,0.6,2.8,350
2007030700,-2.7,3.2,318.4
2007030706,-1.6,3.8,301.8
2007030712,4,4.6,260
2007030718,2,2.1,318.1
2007030800,-0.6,0.4,332.1
2007030806,1.7,3,313.4
2007030812,7.1,4,267.6
2007030818,5.4,1.6,333.2
2007030900,3,1.7,332.1
2007030906,5,3.5,315.1
2007030912,10.6,3.2,190
2007030918,7,1.1,284.1
2007031000,3.9,0.5,333.2
2007031006,6.5,1.6,330.6
2007031012,12.1,4.6,222.3
2007031018,6.9,4.5,316.3
2007031100,0.8,4.5,323.3
2007031106,0.3,4.5,313.4
2007031112,6.9,7.1,276.8
2007031118,4,3.5,288.5
2007031200,1.7,2.2,315.1
2007031206,3.4,3.5,291.6
2007031212,9.4,3.1,270
2007031218,6.9,1.2,317.9
2007031300,5.3,3.1,338.1
2007031306,6,3.5,316.8
2007031312,11.5,3.5,301.8
2007031318,8.2,1.4,359.1
2007031400,3.8,1.3,331.8
2007031406,7.4,1.8,82.7
2007031412,12.8,3,134.5
2007031418,8.5,1.5,33.9
2007031500,6.2,0.6,318.7
2007031506,6.9,0.6,308.8
2007031512,9.1,2.2,188.1
2007031518,8.3,1.3,46.6
2007031600,8.1,3.3,18.2
2007031606,7.7,2.8,29.9
2007031612,7.9,3.1,55
2007031618,7,1.6,24.7
2007031700,6.2,1.4,40.1
2007031706,5,2.7,40.1
2007031712,6.6,3.3,40.1
2007031718,4.3,1.5,357.6
2007031800,1.1,0.5,332.1
2007031806,4.3,0.7,0
2007031812,9,3.2,108.2
2007031818,6.4,1.5,226.8
2007031900,2.6,0.5,318.7
2007031906,5.2,0.9,315
2007031912,8.2,4.2,26.6
2007031918,4.2,3,16.7
2007032000,3.8,1.9,353.4
2007032006,5.6,1.1,48.9
2007032012,9.6,2.9,141.8
2007032018,6.7,1.8,225
2007032100,3.1,0.7,308.1
2007032106,6.1,1.2,225
2007032112,14.1,3.4,132.5
2007032118,10.3,0.8,23.7
2007032200,6.1,0.7,318.7
2007032206,8.8,1.3,13
2007032212,17.3,3,0.6
2007032218,11.8,1.5,74.9
2007032300,7,0.2,348.7
2007032306,10.2,0.8,311
2007032312,19.1,4.5,139.8
2007032318,15.3,3.1,196.2
2007032400,12.6,1.5,240
2007032406,15.5,3.8,198.2
2007032412,17.8,3.5,223.8
2007032418,15.5,2.6,356.5
2007032500,12.2,2.9,346.5
2007032506,13,2.1,358
2007032512,19,4.1,295
2007032518,13.9,0.5,0
2007032600,8.6,0.6,350.2
2007032606,12.5,1.6,40.2
2007032612,18.9,4.5,180
2007032618,14.7,0.6,8.1
2007032700,14.2,2.3,260
2007032706,14.9,3.4,219.8
2007032712,17.3,4.8,218.2
2007032718,14.3,2.8,260
2007032800,10.4,1.9,317.9
2007032806,11.4,1.5,208.5
2007032812,18.6,4.7,145
2007032818,16.5,5.6,220.1
2007032900,13.6,3.5,43.3
2007032906,10.6,2.6,56.4
2007032912,11.3,3,96.6
2007032918,10.4,3.9,67.2
2007033000,8.2,1.9,346.6
2007033006,9.5,1.1,274.4
2007033012,13.8,2.2,116.8
2007033018,11.6,2.4,163.1
2007033100,10.7,1.4,331.7
2007033106,10.5,1.5,260
2007033112,16.7,2.7,263.3
2007033118,16.3,1.9,10.2
2007040100,11.7,2.8,0.4
2007040106,11.1,2.3,5.1
2007040112,15,1.3,25.8
2007040118,14.1,2.4,329.8
2007040200,11.1,2,13.3
2007040206,11.1,3.3,331.9
2007040212,14.3,5.3,325
2007040218,9.9,3,11.2
2007040300,4.8,3.5,5.1
2007040306,6.1,3.2,342.7
2007040312,11.5,3.5,294.9
2007040318,8.9,3.1,319.2
2007040400,5.6,2.5,274.3
2007040406,6.3,4.3,296.5
2007040412,10.8,5,37.6
2007040418,7.3,1.9,359.4
2007040500,3.8,0.6,318.7
2007040506,7.2,0.9,260
2007040512,13.9,4.6,138.4
2007040518,10.8,2.8,193.9
2007040600,8,0.6,329.3
2007040606,10.7,0.8,182.1
2007040612,17.2,4.1,146.6
2007040618,12.4,1.8,227.4
2007040700,9.5,1.1,300.7
2007040706,12.5,3.2,322.3
2007040712,18.6,3.5,330
2007040718,14,1.4,25.8
2007040800,9.1,0.8,352.6
2007040806,10.7,0.8,289.2
2007040812,16.4,2.9,148.8
2007040818,13.2,1.8,19.5
2007040900,8.7,1.4,0.4
2007040906,11.3,1.6,247.9
2007040912,16.9,3.7,125
2007040918,12.3,1.8,230.2
2007041000,7.4,0.4,333.4
2007041006,11.3,0.7,228.7
2007041012,18,4.7,148.5
2007041018,14,2.1,332.1
2007041100,11.6,2.1,38.4
2007041106,12.4,2.2,66.6
2007041112,14.7,3.7,111.6
2007041118,12.5,1.9,180
2007041200,9.2,1,296.6
2007041206,12.2,0.9,9.4
2007041212,20,4.8,181
2007041218,16.7,4.1,201.6
2007041300,14.5,3,209.9
2007041306,15.2,2.8,203.1
2007041312,21.5,5.1,239.8
2007041318,15,3.7,321.6
2007041400,10.5,1.2,319
2007041406,12.5,1.2,235
2007041412,17.7,4.4,136.3
2007041418,14.8,1.9,208.2
2007041500,9.7,0.6,334.8
2007041506,12.6,1.1,310.7
2007041512,15.6,4.3,95.7
2007041518,11,2.9,26.2
2007041600,8.8,2.4,40.1
2007041606,7.9,3.3,31.8
2007041612,7.9,2.9,356.6
2007041618,7.4,2.7,335.6
2007041700,4.3,0.8,298.4
2007041706,7.5,0.7,0
2007041712,12.2,3.3,104.2
2007041718,9.9,2,73.4
2007041800,8.8,0.5,336.1
2007041806,9.7,0.8,22.6
2007041812,13.3,3.3,86.7
2007041818,9.8,1.7,15.7
2007041900,6.2,0.4,333.4
2007041906,10.7,0.6,351.1
2007041912,19,4,181.9
2007041918,15.4,3.2,223.4
2007042000,12.5,1.9,252.4
2007042006,15.7,5.6,226.8
2007042012,19,8.6,215
2007042018,18.6,4.9,211.8
2007042100,18.5,3.5,206.6
2007042106,19.5,3.1,218.2
2007042112,21.2,5.7,209.9
2007042118,19.7,3.3,206.6
2007042200,19.8,2.9,180
2007042206,19.5,2.3,98.6
2007042212,17.5,2.9,83.4
2007042218,12.8,3.4,40.1
2007042300,11.2,3.2,29.9
2007042306,13.7,3.7,35
2007042312,15.4,6.3,70
2007042318,11.6,2.1,12.6
2007042400,8.3,0.5,316.2
2007042406,11.9,0.4,301.8
2007042412,15.9,3.5,108.2
2007042418,13.4,0.5,12.4
2007042500,12.5,1.7,322.3
2007042506,14.9,3.4,328.5
2007042512,21.3,3.2,299.6
2007042518,17.7,2.4,226.8
2007042600,13,0.7,8.5
2007042606,16.4,1.8,293.9
2007042612,23.1,3.4,35
2007042618,14.7,3.1,45.1
2007042700,10.9,0.7,310.9
2007042706,14.4,1.4,82.5
2007042712,20.1,4.2,148.5
2007042718,19.6,2.5,234.2
2007042800,15.4,2.6,342.3
2007042806,16.6,2.7,313.4
2007042812,22.3,3.8,340
2007042818,16.7,1.6,161.5
2007042900,11.8,0.6,305
2007042906,18.2,2.8,342
2007042912,26,2.8,71.1
2007042918,21.6,2,266.5
2007043000,16.4,1,312.4
2007043006,18,1.8,246.6
2007043012,21.8,2.4,165.6
2007043018,17,2,231
2007050100,13.8,2.2,101.5
2007050106,15,1.2,260
2007050112,16.2,2.2,76.8
2007050118,13.4,1.2,37.7
2007050200,12.5,0.6,312.1
2007050206,15.4,1.1,347
2007050212,23.6,4,299.9
2007050218,19.5,1.4,320.2
2007050300,15.9,1.8,307.1
2007050306,18.3,1.5,263.5
2007050312,24.5,4.1,212.5
2007050318,20.4,3,226.8
2007050400,16.6,1.3,355
2007050406,19.5,3,262.2
2007050412,24.8,6.6,220.1
2007050418,20.5,2.8,220.1
2007050500,16.4,0.9,331.3
2007050506,19,1.6,239.9
2007050512,22.5,4,86.6
2007050518,17.8,1.7,73.4
2007050600,15.4,2.3,51.5
2007050606,15.4,3.1,26.6
2007050612,16,2.5,10
2007050618,14.4,0.8,5.7
2007050700,11.8,0.6,323
2007050706,17.5,1.2,325
2007050712,27.9,2.7,27.7
2007050718,23.5,1.6,281.9
2007050800,16.4,0.7,341
2007050806,20,1.5,259.4
2007050812,26.4,2.7,98.1
2007050818,22,1.3,35
2007050900,18.6,1.2,323.1
2007050906,21.4,1.1,83.2
2007050912,19.7,3.8,90
2007050918,13.9,2.6,18.5
2007051000,11.8,2.4,343.4
2007051006,14.8,1.7,358.8
2007051012,20.2,3.6,105
2007051018,15.8,1.6,227.6
2007051100,12.1,0.4,335.9
2007051106,16.8,1,39.8
2007051112,21.7,4,135.1
2007051118,18.7,2.2,202.8
2007051200,16.9,1,229.7
2007051206,17.6,2.2,196.7
2007051212,15.6,1.3,315.5
2007051218,16.8,1.6,256.4
2007051300,15.2,1.9,338.4
2007051306,17.5,1.9,272.8
2007051312,24.1,3.8,340
2007051318,19.9,2.3,252.7
2007051400,15,1.7,302
2007051406,19.7,2.8,194.8
2007051412,26,7.4,218.2
2007051418,20.1,2.8,235.1
2007051500,16.1,1.1,289.3
2007051506,19.3,1.3,29.6
2007051512,21.3,4.1,122.9
2007051518,18.1,2.8,180.4
